row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_outlier_flag,profit_outlier_flag,quantity_outlier_flag,discount_outlier_flag,order_year,order_month,order_month_name,order_quarter,ship_days,revenue,cost,profit_margin,discount_band,profitability_status,customer_order_count,customer_lifetime_value,customer_value_segment
681,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,14.352,3,0.2,4.6644,0,0,0,0,2016,2016-11-01,Nov,Q4,5,14.352,9.6876,0.32499999999999996,Medium,Profitable,3,731.5644,VIP
682,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2,0.0,2.5984,0,0,0,0,2016,2016-11-01,Nov,Q4,5,64.96,62.361599999999996,0.04,No Discount,Profitable,3,731.5644,VIP
683,CA-2016-164511,2016-11-19,2016-11-24,Standard Class,DJ-13630,Doug Jacobs,Consumer,United States,New York City,New York,10024,East,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,68.6,4,0.0,18.522,0,0,0,0,2016,2016-11-01,Nov,Q4,5,68.6,50.077999999999996,0.27,No Discount,Profitable,3,731.5644,VIP
684,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,TEC-MA-10004125,Technology,Machines,Cubify CubeX 3D Printer Triple Head Print,7999.98,4,0.5,-3839.9904,1,1,0,0,2017,2017-11-01,Nov,Q4,0,7999.98,11839.9704,-0.48000000000000004,High,Loss-Making,3,-4108.6589,Low Value
685,US-2017-168116,2017-11-04,2017-11-04,Same Day,GT-14635,Grant Thornton,Corporate,United States,Burlington,North Carolina,27217,South,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",167.44,2,0.2,14.651,0,0,0,0,2017,2017-11-01,Nov,Q4,0,167.44,152.789,0.0875,Medium,Profitable,3,-4108.6589,Low Value
686,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,TEC-AC-10003911,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,479.97,3,0.0,163.1898,0,1,0,0,2014,2014-07-01,Jul,Q3,3,479.97,316.78020000000004,0.33999999999999997,No Discount,Profitable,7,698.4174,High Value
687,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-LA-10001934,Office Supplies,Labels,Avery 516,14.62,2,0.0,6.8714,0,0,0,0,2014,2014-07-01,Jul,Q3,3,14.62,7.748599999999999,0.47000000000000003,No Discount,Profitable,7,698.4174,High Value
688,CA-2014-157784,2014-07-05,2014-07-08,First Class,MC-17845,Michael Chen,Consumer,United States,Jackson,Mississippi,39212,South,OFF-PA-10000304,Office Supplies,Paper,Xerox 1995,19.44,3,0.0,9.3312,0,0,0,0,2014,2014-07-01,Jul,Q3,3,19.44,10.1088,0.48000000000000004,No Discount,Profitable,7,698.4174,High Value
689,CA-2017-161480,2017-12-25,2017-12-29,Standard Class,RA-19285,Ralph Arnett,Consumer,United States,New York City,New York,10035,East,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",191.984,2,0.2,4.7996,0,0,0,0,2017,2017-12-01,Dec,Q4,4,191.984,187.1844,0.024999999999999998,Medium,Profitable,9,546.0882,High Value
690,US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10004071,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,104.01,1,0.0,14.5614,0,0,0,0,2014,2014-06-01,Jun,Q2,2,104.01,89.4486,0.14,No Discount,Profitable,6,1208.8890000000001,VIP
691,US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black,284.82,1,0.0,74.0532,0,1,0,0,2014,2014-06-01,Jun,Q2,2,284.82,210.7668,0.26,No Discount,Profitable,6,1208.8890000000001,VIP
692,US-2014-117135,2014-06-21,2014-06-23,Second Class,NP-18325,Naresj Patel,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,36.84,3,0.0,10.3152,0,0,0,0,2014,2014-06-01,Jun,Q2,2,36.84,26.524800000000003,0.27999999999999997,No Discount,Profitable,6,1208.8890000000001,VIP
693,CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,TEC-AC-10002253,Technology,Accessories,Imation Bio 8GB USB Flash Drive Imation Corp,166.24,1,0.0,24.936,0,0,0,0,2015,2015-03-01,Mar,Q1,5,166.24,141.304,0.15,No Discount,Profitable,8,220.813,Medium Value
694,CA-2015-131534,2015-03-28,2015-04-02,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,33.4,5,0.0,16.032,0,0,0,0,2015,2015-03-01,Mar,Q1,5,33.4,17.368,0.48000000000000004,No Discount,Profitable,8,220.813,Medium Value
695,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",198.272,8,0.2,17.3488,0,0,0,0,2015,2015-05-01,May,Q2,3,198.272,180.92319999999998,0.08750000000000001,Medium,Profitable,5,167.6709,Medium Value
696,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10002312,Office Supplies,Labels,Avery 490,47.36,4,0.2,17.76,0,0,0,0,2015,2015-05-01,May,Q2,3,47.36,29.599999999999998,0.37500000000000006,Medium,Profitable,5,167.6709,Medium Value
697,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-EN-10000927,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,200.984,7,0.2,62.8075,0,0,0,0,2015,2015-05-01,May,Q2,3,200.984,138.1765,0.3125,Medium,Profitable,5,167.6709,Medium Value
698,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",97.696,4,0.2,31.7512,0,0,0,0,2015,2015-05-01,May,Q2,3,97.696,65.9448,0.325,Medium,Profitable,5,167.6709,Medium Value
699,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-AR-10001118,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",2.696,1,0.2,0.8088,0,0,0,0,2015,2015-05-01,May,Q2,3,2.696,1.8872000000000002,0.3,Medium,Profitable,5,167.6709,Medium Value
700,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001575,Office Supplies,Binders,GBC Linen Binding Covers,18.588,2,0.7,-13.6312,0,0,0,1,2015,2015-05-01,May,Q2,3,18.588,32.2192,-0.7333333333333333,Very High,Loss-Making,5,167.6709,Medium Value
701,CA-2015-119291,2015-05-14,2015-05-17,First Class,JO-15550,Jesus Ocampo,Home Office,United States,Chester,Pennsylvania,19013,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,4.896,3,0.7,-3.4272,0,0,0,1,2015,2015-05-01,May,Q2,3,4.896,8.3232,-0.7000000000000001,Very High,Loss-Making,5,167.6709,Medium Value
702,CA-2017-114552,2017-09-02,2017-09-08,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Cleveland,Ohio,44105,East,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",15.072,3,0.2,4.1448,0,0,0,0,2017,2017-09-01,Sep,Q3,6,15.072,10.9272,0.275,Medium,Profitable,5,175.2388,Medium Value
703,CA-2016-163755,2016-11-04,2016-11-08,Second Class,AS-10285,Alejandro Savely,Corporate,United States,Seattle,Washington,98103,West,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",209.88,3,0.0,35.6796,0,0,0,0,2016,2016-11-01,Nov,Q4,4,209.88,174.2004,0.17,No Discount,Profitable,6,354.62760000000003,High Value
704,CA-2015-142027,2015-04-09,2015-04-14,Standard Class,JK-15370,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,369.912,3,0.2,-13.8717,0,0,0,0,2015,2015-04-01,Apr,Q2,5,369.912,383.78369999999995,-0.037500000000000006,Medium,Loss-Making,8,330.2838,High Value
705,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,10.368,2,0.2,3.6288,0,0,0,0,2014,2014-09-01,Sep,Q3,5,10.368,6.7392,0.35,Medium,Profitable,4,36.6131,Low Value
706,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,166.84,5,0.2,18.7695,0,0,0,0,2014,2014-09-01,Sep,Q3,5,166.84,148.0705,0.1125,Medium,Profitable,4,36.6131,Low Value
707,CA-2014-138527,2014-09-12,2014-09-17,Standard Class,BN-11470,Brad Norvell,Corporate,United States,Cary,North Carolina,27511,South,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,15.216,1,0.2,2.2824,0,0,0,0,2014,2014-09-01,Sep,Q3,5,15.216,12.933599999999998,0.15,Medium,Profitable,4,36.6131,Low Value
708,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,0.0,52.7824,0,0,0,0,2014,2014-12-01,Dec,Q4,2,119.96,67.17759999999998,0.44000000000000006,No Discount,Profitable,2,-40.93759999999999,Low Value
709,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,FUR-BO-10003272,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,0.2,-110.49,1,1,0,0,2014,2014-12-01,Dec,Q4,2,883.92,994.41,-0.125,Medium,Loss-Making,2,-40.93759999999999,Low Value
710,CA-2014-112158,2014-12-02,2014-12-04,First Class,DP-13165,David Philippe,Consumer,United States,New York City,New York,10035,East,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,0.2,15.768,0,0,0,0,2014,2014-12-01,Dec,Q4,2,46.72,30.951999999999998,0.3375,Medium,Profitable,2,-40.93759999999999,Low Value
711,CA-2014-113887,2014-04-05,2014-04-07,First Class,TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10035,East,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",55.48,1,0.0,26.6304,0,0,0,0,2014,2014-04-01,Apr,Q2,2,55.48,28.849599999999995,0.48000000000000004,No Discount,Profitable,7,-571.9678,Low Value
712,CA-2017-146136,2017-09-03,2017-09-07,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Palm Coast,Florida,32137,South,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",24.448,4,0.2,8.8624,0,0,0,0,2017,2017-09-01,Sep,Q3,4,24.448,15.585600000000001,0.36249999999999993,Medium,Profitable,10,579.3113,High Value
713,US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,281.34,6,0.0,109.7226,0,1,0,0,2017,2017-05-01,May,Q2,5,281.34,171.61739999999998,0.39,No Discount,Profitable,8,1206.3851,VIP
714,US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,307.98,2,0.0,89.3142,0,1,0,0,2017,2017-05-01,May,Q2,5,307.98,218.66580000000002,0.29,No Discount,Profitable,8,1206.3851,VIP
715,US-2017-100048,2017-05-19,2017-05-24,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Mount Vernon,New York,10550,East,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,299.97,3,0.0,113.9886,0,1,0,0,2017,2017-05-01,May,Q2,5,299.97,185.9814,0.38,No Discount,Profitable,8,1206.3851,VIP
716,CA-2014-153150,2014-07-01,2014-07-06,Second Class,Dl-13600,Dorris liebe,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,19.92,5,0.2,6.972,0,0,0,0,2014,2014-07-01,Jul,Q3,5,19.92,12.948,0.35,Medium,Profitable,5,175.2388,Medium Value
717,CA-2014-130092,2014-01-11,2014-01-14,First Class,SV-20365,Seth Vernon,Consumer,United States,Dover,Delaware,19901,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",9.94,2,0.0,3.0814,0,0,0,0,2014,2014-01-01,Jan,Q1,3,9.94,6.858599999999999,0.31,No Discount,Profitable,10,1199.4242,VIP
718,CA-2017-108910,2017-09-24,2017-09-29,Standard Class,KC-16540,Kelly Collister,Consumer,United States,Newark,Ohio,43055,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",103.056,3,0.2,24.4758,0,0,0,0,2017,2017-09-01,Sep,Q3,5,103.056,78.58019999999999,0.2375,Medium,Profitable,4,709.4219,VIP
719,CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808,3,0.2,19.4376,0,0,0,0,2014,2014-06-01,Jun,Q2,5,59.808,40.370400000000004,0.325,Medium,Profitable,5,261.22090000000003,Medium Value
720,CA-2014-104472,2014-06-02,2014-06-07,Standard Class,CK-12325,Christine Kargatis,Home Office,United States,Orem,Utah,84057,West,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,73.32,6,0.0,21.996,0,0,0,0,2014,2014-06-01,Jun,Q2,5,73.32,51.324,0.3,No Discount,Profitable,5,261.22090000000003,Medium Value
721,CA-2016-112942,2016-02-13,2016-02-18,Standard Class,RD-19810,Ross DeVincentis,Home Office,United States,Los Angeles,California,90045,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0.0,73.41,0,1,0,0,2016,2016-02-01,Feb,Q1,5,146.82,73.41,0.5,No Discount,Profitable,8,318.4625,High Value
722,CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0.0,231.4116,1,1,0,0,2016,2016-12-01,Dec,Q4,4,1652.94,1421.5284000000001,0.13999999999999999,No Discount,Profitable,9,638.1563,High Value
723,CA-2016-142335,2016-12-15,2016-12-19,Standard Class,MP-17965,Michael Paige,Corporate,United States,Detroit,Michigan,48205,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",296.37,3,0.0,80.0199,0,1,0,0,2016,2016-12-01,Dec,Q4,4,296.37,216.3501,0.27,No Discount,Profitable,9,638.1563,High Value
724,CA-2014-117429,2014-10-07,2014-10-13,Standard Class,MR-17545,Mathew Reese,Home Office,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",129.92,5,0.2,21.112,0,0,0,0,2014,2014-10-01,Oct,Q4,6,129.92,108.80799999999999,0.1625,Medium,Profitable,4,162.9363,Medium Value
725,CA-2016-114713,2016-07-07,2016-07-12,Standard Class,SC-20695,Steve Chapman,Corporate,United States,Hialeah,Florida,33012,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2,5.1282,0,0,0,0,2016,2016-07-01,Jul,Q3,5,45.584,40.4558,0.11249999999999999,Medium,Profitable,10,611.8291,High Value
726,CA-2017-144113,2017-09-16,2017-09-20,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,0.2,6.3684,0,0,0,0,2017,2017-09-01,Sep,Q3,4,17.568,11.1996,0.3625,Medium,Profitable,6,330.199,High Value
727,CA-2017-144113,2017-09-16,2017-09-20,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,0.2,5.5992,0,0,0,0,2017,2017-09-01,Sep,Q3,4,55.992,50.392799999999994,0.1,Medium,Profitable,6,330.199,High Value
728,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0.0,84.0512,0,1,0,0,2016,2016-12-01,Dec,Q4,3,182.72,98.6688,0.45999999999999996,No Discount,Profitable,5,104.2656,Medium Value
729,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456,0,1,0,0,2016,2016-12-01,Dec,Q4,3,400.032,553.3776,-0.3833333333333333,High,Loss-Making,5,104.2656,Medium Value
730,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0.0,10.089,0,0,0,0,2016,2016-12-01,Dec,Q4,3,33.63,23.541000000000004,0.3,No Discount,Profitable,5,104.2656,Medium Value
731,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998,1,1,0,0,2016,2016-12-01,Dec,Q4,3,542.646,440.14619999999996,0.18888888888888888,Low,Profitable,5,104.2656,Medium Value
732,US-2016-150861,2016-12-03,2016-12-06,First Class,EG-13900,Emily Grady,Consumer,United States,Oceanside,New York,11572,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,0.0,3.024,0,0,0,0,2016,2016-12-01,Dec,Q4,3,6.3,3.276,0.48000000000000004,No Discount,Profitable,5,104.2656,Medium Value
733,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0.0,9.7176,0,0,0,0,2017,2017-01-01,Jan,Q1,4,242.94,233.2224,0.039999999999999994,No Discount,Profitable,4,193.3319,Medium Value
734,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0.0,86.3856,0,1,0,0,2017,2017-01-01,Jan,Q1,4,179.97,93.5844,0.48,No Discount,Profitable,4,193.3319,Medium Value
735,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474,0,0,0,0,2017,2017-01-01,Jan,Q1,4,99.696,66.0486,0.33749999999999997,Medium,Profitable,4,193.3319,Medium Value
736,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284,0,0,0,0,2017,2017-01-01,Jan,Q1,4,27.936,18.5076,0.3375,Medium,Profitable,4,193.3319,Medium Value
737,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0.0,18.6956,0,0,0,0,2017,2017-01-01,Jan,Q1,4,84.98,66.2844,0.21999999999999997,No Discount,Profitable,4,193.3319,Medium Value
738,CA-2017-131954,2017-01-21,2017-01-25,Standard Class,DS-13030,Darrin Sayre,Home Office,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,0,0,0,0,2017,2017-01-01,Jan,Q1,4,18.72,12.168,0.35,Medium,Profitable,4,193.3319,Medium Value
739,CA-2014-132500,2014-09-08,2014-09-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0.0,8.4966,0,0,0,0,2014,2014-09-01,Sep,Q3,4,49.98,41.483399999999996,0.17000000000000004,No Discount,Profitable,9,1087.7539,VIP
740,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,0,0,0,0,2014,2014-01-01,Jan,Q1,4,11.784,7.512300000000001,0.3625,Medium,Profitable,5,-49.70089999999999,Low Value
741,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,0,1,0,0,2014,2014-01-01,Jan,Q1,4,272.736,337.5108,-0.23750000000000002,Medium,Loss-Making,5,-49.70089999999999,Low Value
742,CA-2014-112326,2014-01-04,2014-01-08,Standard Class,PO-19195,Phillina Ober,Home Office,United States,Naperville,Illinois,60540,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487,0,0,0,1,2014,2014-01-01,Jan,Q1,4,3.54,9.027000000000001,-1.55,Very High,Loss-Making,5,-49.70089999999999,Low Value
